Data;Regiao;Sistema;Classe;TipoConsumidor;Consumo
01/12/2011;Centro-Oeste;SUDESTE / CENTRO - OESTE;Comercial;Cativo;508.872,0
01/12/2011;Centro-Oeste;SUDESTE / CENTRO - OESTE;Comercial;Livre;7.180,0
01/12/2011;Centro-Oeste;SUDESTE / CENTRO - OESTE;Industrial;Cativo;317.319,0
01/12/2011;Centro-Oeste;SUDESTE / CENTRO - OESTE;Industrial;Livre;370.563,0
01/12/2011;Centro-Oeste;SUDESTE / CENTRO - OESTE;Outros;Cativo;321.484,0
01/12/2011;Centro-Oeste;SUDESTE / CENTRO - OESTE;Outros;Livre;53,0
01/12/2011;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;742.739,0
01/12/2011;Centro-Oeste;SUDESTE / CENTRO - OESTE;Rural;Cativo;166.117,0
01/12/2011;Nordeste;NORDESTE;Comercial;Cativo;889.395,0
01/12/2011;Nordeste;NORDESTE;Comercial;Livre;24.329,0
01/12/2011;Nordeste;NORDESTE;Industrial;Cativo;1.312.879,0
01/12/2011;Nordeste;NORDESTE;Industrial;Livre;397.072,0
01/12/2011;Nordeste;NORDESTE;Outros;Cativo;681.018,0
01/12/2011;Nordeste;NORDESTE;Outros;Livre;678,0
01/12/2011;Nordeste;NORDESTE;Residencial;Cativo;1.593.129,0
01/12/2011;Nordeste;NORDESTE;Rural;Cativo;340.288,0
01/12/2011;Nordeste;NORTE INTERLIGADO;Comercial;Cativo;78.961,0
01/12/2011;Nordeste;NORTE INTERLIGADO;Comercial;Livre;149,0
01/12/2011;Nordeste;NORTE INTERLIGADO;Industrial;Cativo;61.512,0
01/12/2011;Nordeste;NORTE INTERLIGADO;Industrial;Livre;594.203,0
01/12/2011;Nordeste;NORTE INTERLIGADO;Outros;Cativo;70.725,0
01/12/2011;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;184.738,0
01/12/2011;Nordeste;NORTE INTERLIGADO;Rural;Cativo;13.891,0
01/12/2011;Nordeste;SISTEMAS ISOLADOS;Comercial;Cativo;480,0
01/12/2011;Nordeste;SISTEMAS ISOLADOS;Industrial;Cativo;13,0
01/12/2011;Nordeste;SISTEMAS ISOLADOS;Outros;Cativo;456,0
01/12/2011;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;272,0
01/12/2011;Nordeste;SISTEMAS ISOLADOS;Rural;Cativo;10,0
01/12/2011;Norte;NORTE INTERLIGADO;Comercial;Cativo;149.414,0
01/12/2011;Norte;NORTE INTERLIGADO;Comercial;Livre;1.585,0
01/12/2011;Norte;NORTE INTERLIGADO;Industrial;Cativo;254.935,0
01/12/2011;Norte;NORTE INTERLIGADO;Industrial;Livre;764.187,0
01/12/2011;Norte;NORTE INTERLIGADO;Outros;Cativo;108.619,0
01/12/2011;Norte;NORTE INTERLIGADO;Residencial;Cativo;245.035,0
01/12/2011;Norte;NORTE INTERLIGADO;Rural;Cativo;25.873,0
01/12/2011;Norte;SISTEMAS ISOLADOS;Comercial;Cativo;127.343,0
01/12/2011;Norte;SISTEMAS ISOLADOS;Comercial;Livre;120,0
01/12/2011;Norte;SISTEMAS ISOLADOS;Industrial;Cativo;152.647,0
01/12/2011;Norte;SISTEMAS ISOLADOS;Outros;Cativo;116.842,8
01/12/2011;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;207.927,0
01/12/2011;Norte;SISTEMAS ISOLADOS;Rural;Cativo;11.800,0
01/12/2011;Norte;SUDESTE / CENTRO - OESTE;Comercial;Cativo;58.256,0
01/12/2011;Norte;SUDESTE / CENTRO - OESTE;Comercial;Livre;120,0
01/12/2011;Norte;SUDESTE / CENTRO - OESTE;Industrial;Cativo;39.270,0
01/12/2011;Norte;SUDESTE / CENTRO - OESTE;Outros;Cativo;36.982,0
01/12/2011;Norte;SUDESTE / CENTRO - OESTE;Residencial;Cativo;95.969,0
01/12/2011;Norte;SUDESTE / CENTRO - OESTE;Rural;Cativo;19.007,0
01/12/2011;Sudeste;SUDESTE / CENTRO - OESTE;Comercial;Cativo;3.281.822,0
01/12/2011;Sudeste;SUDESTE / CENTRO - OESTE;Comercial;Livre;242.787,0
01/12/2011;Sudeste;SUDESTE / CENTRO - OESTE;Industrial;Cativo;2.644.685,0
01/12/2011;Sudeste;SUDESTE / CENTRO - OESTE;Industrial;Livre;5.828.000,0
01/12/2011;Sudeste;SUDESTE / CENTRO - OESTE;Outros;Cativo;1.652.945,0
01/12/2011;Sudeste;SUDESTE / CENTRO - OESTE;Outros;Livre;184.166,0
01/12/2011;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;4.957.747,0
01/12/2011;Sudeste;SUDESTE / CENTRO - OESTE;Rural;Cativo;505.648,0
01/12/2011;Sul;SUL;Comercial;Cativo;1.105.887,0
01/12/2011;Sul;SUL;Comercial;Livre;20.125,0
01/12/2011;Sul;SUL;Industrial;Cativo;1.614.036,0
01/12/2011;Sul;SUL;Industrial;Livre;930.073,0
01/12/2011;Sul;SUL;Outros;Cativo;489.035,0
01/12/2011;Sul;SUL;Outros;Livre;11.777,0
01/12/2011;Sul;SUL;Residencial;Cativo;1.453.631,0
01/12/2011;Sul;SUL;Rural;Cativo;700.956,0
01/12/2011;Sul;SUL;Rural;Livre;18.681,0
01/11/2011;Centro-Oeste;SISTEMAS ISOLADOS;Comercial;Cativo;1.065,0
01/11/2011;Centro-Oeste;SISTEMAS ISOLADOS;Industrial;Cativo;606,0
01/11/2011;Centro-Oeste;SISTEMAS ISOLADOS;Outros;Cativo;1.192,0
01/11/2011;Centro-Oeste;SISTEMAS ISOLADOS;Residencial;Cativo;1.885,0
01/11/2011;Centro-Oeste;SISTEMAS ISOLADOS;Rural;Cativo;636,0
01/11/2011;Centro-Oeste;SUDESTE / CENTRO - OESTE;Comercial;Cativo;500.184,0
01/11/2011;Centro-Oeste;SUDESTE / CENTRO - OESTE;Comercial;Livre;5.934,0
01/11/2011;Centro-Oeste;SUDESTE / CENTRO - OESTE;Industrial;Cativo;328.012,0
01/11/2011;Centro-Oeste;SUDESTE / CENTRO - OESTE;Industrial;Livre;353.489,0
01/11/2011;Centro-Oeste;SUDESTE / CENTRO - OESTE;Outros;Cativo;317.740,0
01/11/2011;Centro-Oeste;SUDESTE / CENTRO - OESTE;Outros;Livre;73,0
01/11/2011;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;739.023,0
01/11/2011;Centro-Oeste;SUDESTE / CENTRO - OESTE;Rural;Cativo;187.167,0
01/11/2011;Nordeste;NORDESTE;Comercial;Cativo;833.959,0
01/11/2011;Nordeste;NORDESTE;Comercial;Livre;21.896,0
01/11/2011;Nordeste;NORDESTE;Industrial;Cativo;1.307.617,0
01/11/2011;Nordeste;NORDESTE;Industrial;Livre;431.848,0
01/11/2011;Nordeste;NORDESTE;Outros;Cativo;661.217,0
01/11/2011;Nordeste;NORDESTE;Outros;Livre;626,0
01/11/2011;Nordeste;NORDESTE;Residencial;Cativo;1.541.318,0
01/11/2011;Nordeste;NORDESTE;Rural;Cativo;330.069,0
01/11/2011;Nordeste;NORTE INTERLIGADO;Comercial;Cativo;77.119,0
01/11/2011;Nordeste;NORTE INTERLIGADO;Comercial;Livre;123,0
01/11/2011;Nordeste;NORTE INTERLIGADO;Industrial;Cativo;69.234,0
01/11/2011;Nordeste;NORTE INTERLIGADO;Industrial;Livre;590.178,0
01/11/2011;Nordeste;NORTE INTERLIGADO;Outros;Cativo;74.776,0
01/11/2011;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;181.426,0
01/11/2011;Nordeste;NORTE INTERLIGADO;Rural;Cativo;15.038,0
01/11/2011;Nordeste;SISTEMAS ISOLADOS;Comercial;Cativo;490,0
01/11/2011;Nordeste;SISTEMAS ISOLADOS;Industrial;Cativo;14,0
01/11/2011;Nordeste;SISTEMAS ISOLADOS;Outros;Cativo;546,0
01/11/2011;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;274,0
01/11/2011;Nordeste;SISTEMAS ISOLADOS;Rural;Cativo;12,0
01/11/2011;Norte;NORTE INTERLIGADO;Comercial;Cativo;141.911,0
01/11/2011;Norte;NORTE INTERLIGADO;Comercial;Livre;1.466,0
01/11/2011;Norte;NORTE INTERLIGADO;Industrial;Cativo;236.166,0
01/11/2011;Norte;NORTE INTERLIGADO;Industrial;Livre;742.495,0
01/11/2011;Norte;NORTE INTERLIGADO;Outros;Cativo;105.020,0
01/11/2011;Norte;NORTE INTERLIGADO;Residencial;Cativo;234.321,0
01/11/2011;Norte;NORTE INTERLIGADO;Rural;Cativo;24.889,0
01/11/2011;Norte;SISTEMAS ISOLADOS;Comercial;Cativo;125.690,0
01/11/2011;Norte;SISTEMAS ISOLADOS;Comercial;Livre;186,0
01/11/2011;Norte;SISTEMAS ISOLADOS;Industrial;Cativo;165.672,0
01/11/2011;Norte;SISTEMAS ISOLADOS;Outros;Cativo;113.299,8
01/11/2011;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;210.702,0
01/11/2011;Norte;SISTEMAS ISOLADOS;Rural;Cativo;11.497,0
01/11/2011;Norte;SUDESTE / CENTRO - OESTE;Comercial;Cativo;57.904,0
01/11/2011;Norte;SUDESTE / CENTRO - OESTE;Comercial;Livre;186,0
01/11/2011;Norte;SUDESTE / CENTRO - OESTE;Industrial;Cativo;38.084,0
01/11/2011;Norte;SUDESTE / CENTRO - OESTE;Outros;Cativo;35.606,0
01/11/2011;Norte;SUDESTE / CENTRO - OESTE;Residencial;Cativo;103.965,0
01/11/2011;Norte;SUDESTE / CENTRO - OESTE;Rural;Cativo;20.094,0
01/11/2011;Sudeste;SUDESTE / CENTRO - OESTE;Comercial;Cativo;3.164.677,0
01/11/2011;Sudeste;SUDESTE / CENTRO - OESTE;Comercial;Livre;238.269,0
01/11/2011;Sudeste;SUDESTE / CENTRO - OESTE;Industrial;Cativo;2.670.440,0
01/11/2011;Sudeste;SUDESTE / CENTRO - OESTE;Industrial;Livre;6.028.057,0
01/11/2011;Sudeste;SUDESTE / CENTRO - OESTE;Outros;Cativo;1.650.519,0
01/11/2011;Sudeste;SUDESTE / CENTRO - OESTE;Outros;Livre;186.696,0
01/11/2011;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;4.885.526,0
01/11/2011;Sudeste;SUDESTE / CENTRO - OESTE;Rural;Cativo;554.520,0
01/11/2011;Sul;SUL;Comercial;Cativo;1.017.896,0
01/11/2011;Sul;SUL;Comercial;Livre;18.738,0
01/11/2011;Sul;SUL;Industrial;Cativo;1.566.101,0
01/11/2011;Sul;SUL;Industrial;Livre;956.247,0
01/11/2011;Sul;SUL;Outros;Cativo;474.831,0
01/11/2011;Sul;SUL;Outros;Livre;12.775,0
01/11/2011;Sul;SUL;Residencial;Cativo;1.404.883,0
01/11/2011;Sul;SUL;Rural;Cativo;576.405,0
01/11/2011;Sul;SUL;Rural;Livre;17.870,0
01/10/2011;Centro-Oeste;SISTEMAS ISOLADOS;Comercial;Cativo;1.198,0
01/10/2011;Centro-Oeste;SISTEMAS ISOLADOS;Industrial;Cativo;665,0
01/10/2011;Centro-Oeste;SISTEMAS ISOLADOS;Outros;Cativo;1.241,0
01/10/2011;Centro-Oeste;SISTEMAS ISOLADOS;Residencial;Cativo;2.026,0
01/10/2011;Centro-Oeste;SISTEMAS ISOLADOS;Rural;Cativo;637,0
01/10/2011;Centro-Oeste;SUDESTE / CENTRO - OESTE;Comercial;Cativo;515.638,0
01/10/2011;Centro-Oeste;SUDESTE / CENTRO - OESTE;Comercial;Livre;4.737,0
01/10/2011;Centro-Oeste;SUDESTE / CENTRO - OESTE;Industrial;Cativo;343.852,0
01/10/2011;Centro-Oeste;SUDESTE / CENTRO - OESTE;Industrial;Livre;353.545,0
01/10/2011;Centro-Oeste;SUDESTE / CENTRO - OESTE;Outros;Cativo;332.175,0
01/10/2011;Centro-Oeste;SUDESTE / CENTRO - OESTE;Outros;Livre;71,0
01/10/2011;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;764.733,0
01/10/2011;Centro-Oeste;SUDESTE / CENTRO - OESTE;Rural;Cativo;227.092,0
01/10/2011;Nordeste;NORDESTE;Comercial;Cativo;818.252,0
01/10/2011;Nordeste;NORDESTE;Comercial;Livre;22.018,0
01/10/2011;Nordeste;NORDESTE;Industrial;Cativo;1.326.855,0
01/10/2011;Nordeste;NORDESTE;Industrial;Livre;466.648,0
01/10/2011;Nordeste;NORDESTE;Outros;Cativo;670.922,0
01/10/2011;Nordeste;NORDESTE;Residencial;Cativo;1.520.742,0
01/10/2011;Nordeste;NORDESTE;Rural;Cativo;348.005,0
01/10/2011;Nordeste;NORTE INTERLIGADO;Comercial;Cativo;77.716,0
01/10/2011;Nordeste;NORTE INTERLIGADO;Comercial;Livre;134,0
01/10/2011;Nordeste;NORTE INTERLIGADO;Industrial;Cativo;74.145,0
01/10/2011;Nordeste;NORTE INTERLIGADO;Industrial;Livre;611.874,0
01/10/2011;Nordeste;NORTE INTERLIGADO;Outros;Cativo;76.059,0
01/10/2011;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;183.790,0
01/10/2011;Nordeste;NORTE INTERLIGADO;Rural;Cativo;17.530,0
01/10/2011;Nordeste;SISTEMAS ISOLADOS;Comercial;Cativo;458,0
01/10/2011;Nordeste;SISTEMAS ISOLADOS;Industrial;Cativo;14,0
01/10/2011;Nordeste;SISTEMAS ISOLADOS;Outros;Cativo;793,0
01/10/2011;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;232,0
01/10/2011;Nordeste;SISTEMAS ISOLADOS;Rural;Cativo;12,0
01/10/2011;Norte;NORTE INTERLIGADO;Comercial;Cativo;145.413,0
01/10/2011;Norte;NORTE INTERLIGADO;Comercial;Livre;1.567,0
01/10/2011;Norte;NORTE INTERLIGADO;Industrial;Cativo;261.623,0
01/10/2011;Norte;NORTE INTERLIGADO;Industrial;Livre;780.100,0
01/10/2011;Norte;NORTE INTERLIGADO;Outros;Cativo;107.300,0
01/10/2011;Norte;NORTE INTERLIGADO;Residencial;Cativo;242.439,0
01/10/2011;Norte;NORTE INTERLIGADO;Rural;Cativo;26.599,0
01/10/2011;Norte;SISTEMAS ISOLADOS;Comercial;Cativo;131.303,0
01/10/2011;Norte;SISTEMAS ISOLADOS;Comercial;Livre;187,0
01/10/2011;Norte;SISTEMAS ISOLADOS;Industrial;Cativo;170.579,0
01/10/2011;Norte;SISTEMAS ISOLADOS;Outros;Cativo;120.461,4
01/10/2011;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;222.769,0
01/10/2011;Norte;SISTEMAS ISOLADOS;Rural;Cativo;11.333,0
01/10/2011;Norte;SUDESTE / CENTRO - OESTE;Comercial;Cativo;57.768,0
01/10/2011;Norte;SUDESTE / CENTRO - OESTE;Comercial;Livre;187,0
01/10/2011;Norte;SUDESTE / CENTRO - OESTE;Industrial;Cativo;37.535,0
01/10/2011;Norte;SUDESTE / CENTRO - OESTE;Outros;Cativo;37.268,0
01/10/2011;Norte;SUDESTE / CENTRO - OESTE;Residencial;Cativo;101.970,0
01/10/2011;Norte;SUDESTE / CENTRO - OESTE;Rural;Cativo;19.718,0
01/10/2011;Sudeste;SUDESTE / CENTRO - OESTE;Comercial;Cativo;3.134.666,0
01/10/2011;Sudeste;SUDESTE / CENTRO - OESTE;Comercial;Livre;224.654,0
01/10/2011;Sudeste;SUDESTE / CENTRO - OESTE;Industrial;Cativo;2.635.910,0
01/10/2011;Sudeste;SUDESTE / CENTRO - OESTE;Industrial;Livre;5.972.856,0
01/10/2011;Sudeste;SUDESTE / CENTRO - OESTE;Outros;Cativo;1.641.356,0
01/10/2011;Sudeste;SUDESTE / CENTRO - OESTE;Outros;Livre;184.843,0
01/10/2011;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;4.905.359,0
01/10/2011;Sudeste;SUDESTE / CENTRO - OESTE;Rural;Cativo;685.484,0
01/10/2011;Sul;SUL;Comercial;Cativo;1.002.019,0
01/10/2011;Sul;SUL;Comercial;Livre;18.563,0
01/10/2011;Sul;SUL;Industrial;Cativo;1.628.254,0
01/10/2011;Sul;SUL;Industrial;Livre;1.006.163,0
01/10/2011;Sul;SUL;Outros;Cativo;463.541,0
01/10/2011;Sul;SUL;Outros;Livre;14.242,0
01/10/2011;Sul;SUL;Residencial;Cativo;1.420.907,0
01/10/2011;Sul;SUL;Rural;Cativo;548.053,0
01/10/2011;Sul;SUL;Rural;Livre;16.972,0
01/09/2011;Centro-Oeste;SISTEMAS ISOLADOS;Comercial;Cativo;1.155,0
01/09/2011;Centro-Oeste;SISTEMAS ISOLADOS;Industrial;Cativo;658,0
01/09/2011;Centro-Oeste;SISTEMAS ISOLADOS;Outros;Cativo;1.211,0
01/09/2011;Centro-Oeste;SISTEMAS ISOLADOS;Residencial;Cativo;1.965,0
01/09/2011;Centro-Oeste;SISTEMAS ISOLADOS;Rural;Cativo;498,0
01/09/2011;Centro-Oeste;SUDESTE / CENTRO - OESTE;Comercial;Cativo;512.892,0
01/09/2011;Centro-Oeste;SUDESTE / CENTRO - OESTE;Comercial;Livre;4.532,0
01/09/2011;Centro-Oeste;SUDESTE / CENTRO - OESTE;Industrial;Cativo;352.747,0
01/09/2011;Centro-Oeste;SUDESTE / CENTRO - OESTE;Industrial;Livre;342.728,0
01/09/2011;Centro-Oeste;SUDESTE / CENTRO - OESTE;Outros;Cativo;326.041,0
01/09/2011;Centro-Oeste;SUDESTE / CENTRO - OESTE;Outros;Livre;67,0
01/09/2011;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;755.537,0
01/09/2011;Centro-Oeste;SUDESTE / CENTRO - OESTE;Rural;Cativo;265.197,0
01/09/2011;Nordeste;NORDESTE;Comercial;Cativo;788.150,0
01/09/2011;Nordeste;NORDESTE;Comercial;Livre;19.513,0
01/09/2011;Nordeste;NORDESTE;Industrial;Cativo;1.328.215,0
01/09/2011;Nordeste;NORDESTE;Industrial;Livre;447.715,0
01/09/2011;Nordeste;NORDESTE;Outros;Cativo;645.832,0
01/09/2011;Nordeste;NORDESTE;Residencial;Cativo;1.486.495,0
01/09/2011;Nordeste;NORDESTE;Rural;Cativo;341.296,0
01/09/2011;Nordeste;NORTE INTERLIGADO;Comercial;Cativo;78.353,0
01/09/2011;Nordeste;NORTE INTERLIGADO;Comercial;Livre;118,0
01/09/2011;Nordeste;NORTE INTERLIGADO;Industrial;Cativo;76.400,0
01/09/2011;Nordeste;NORTE INTERLIGADO;Industrial;Livre;604.019,0
01/09/2011;Nordeste;NORTE INTERLIGADO;Outros;Cativo;74.884,0
01/09/2011;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;181.580,0
01/09/2011;Nordeste;NORTE INTERLIGADO;Rural;Cativo;19.304,0
01/09/2011;Nordeste;SISTEMAS ISOLADOS;Comercial;Cativo;477,0
01/09/2011;Nordeste;SISTEMAS ISOLADOS;Industrial;Cativo;15,0
01/09/2011;Nordeste;SISTEMAS ISOLADOS;Outros;Cativo;384,0
01/09/2011;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;264,0
01/09/2011;Nordeste;SISTEMAS ISOLADOS;Rural;Cativo;12,0
01/09/2011;Norte;NORTE INTERLIGADO;Comercial;Cativo;148.078,0
01/09/2011;Norte;NORTE INTERLIGADO;Comercial;Livre;1.547,0
01/09/2011;Norte;NORTE INTERLIGADO;Industrial;Cativo;265.578,0
01/09/2011;Norte;NORTE INTERLIGADO;Industrial;Livre;719.636,0
01/09/2011;Norte;NORTE INTERLIGADO;Outros;Cativo;109.391,0
01/09/2011;Norte;NORTE INTERLIGADO;Residencial;Cativo;248.259,0
01/09/2011;Norte;NORTE INTERLIGADO;Rural;Cativo;29.239,0
01/09/2011;Norte;SISTEMAS ISOLADOS;Comercial;Cativo;132.537,0
01/09/2011;Norte;SISTEMAS ISOLADOS;Industrial;Cativo;162.013,0
01/09/2011;Norte;SISTEMAS ISOLADOS;Outros;Cativo;119.274,3
01/09/2011;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;224.497,0
01/09/2011;Norte;SISTEMAS ISOLADOS;Rural;Cativo;11.622,0
01/09/2011;Norte;SUDESTE / CENTRO - OESTE;Comercial;Cativo;56.771,0
01/09/2011;Norte;SUDESTE / CENTRO - OESTE;Industrial;Cativo;40.366,0
01/09/2011;Norte;SUDESTE / CENTRO - OESTE;Outros;Cativo;35.978,0
01/09/2011;Norte;SUDESTE / CENTRO - OESTE;Residencial;Cativo;94.846,0
01/09/2011;Norte;SUDESTE / CENTRO - OESTE;Rural;Cativo;19.815,0
01/09/2011;Sudeste;SUDESTE / CENTRO - OESTE;Comercial;Cativo;3.133.414,0
01/09/2011;Sudeste;SUDESTE / CENTRO - OESTE;Comercial;Livre;221.990,0
01/09/2011;Sudeste;SUDESTE / CENTRO - OESTE;Industrial;Cativo;2.736.650,0
01/09/2011;Sudeste;SUDESTE / CENTRO - OESTE;Industrial;Livre;6.058.904,0
01/09/2011;Sudeste;SUDESTE / CENTRO - OESTE;Outros;Cativo;1.660.656,0
01/09/2011;Sudeste;SUDESTE / CENTRO - OESTE;Outros;Livre;187.856,0
01/09/2011;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;5.036.380,0
01/09/2011;Sudeste;SUDESTE / CENTRO - OESTE;Rural;Cativo;717.773,0
01/09/2011;Sul;SUL;Comercial;Cativo;997.068,0
01/09/2011;Sul;SUL;Comercial;Livre;16.507,0
01/09/2011;Sul;SUL;Industrial;Cativo;1.639.191,0
01/09/2011;Sul;SUL;Industrial;Livre;956.565,0
01/09/2011;Sul;SUL;Outros;Cativo;460.300,0
01/09/2011;Sul;SUL;Outros;Livre;14.060,0
01/09/2011;Sul;SUL;Residencial;Cativo;1.494.136,0
01/09/2011;Sul;SUL;Rural;Cativo;538.294,0
01/09/2011;Sul;SUL;Rural;Livre;17.744,0
01/08/2011;Centro-Oeste;SISTEMAS ISOLADOS;Comercial;Cativo;1.123,0
01/08/2011;Centro-Oeste;SISTEMAS ISOLADOS;Industrial;Cativo;672,0
01/08/2011;Centro-Oeste;SISTEMAS ISOLADOS;Outros;Cativo;1.206,0
01/08/2011;Centro-Oeste;SISTEMAS ISOLADOS;Residencial;Cativo;1.904,0
01/08/2011;Centro-Oeste;SISTEMAS ISOLADOS;Rural;Cativo;585,0
01/08/2011;Centro-Oeste;SUDESTE / CENTRO - OESTE;Comercial;Cativo;480.738,0
01/08/2011;Centro-Oeste;SUDESTE / CENTRO - OESTE;Comercial;Livre;4.238,0
01/08/2011;Centro-Oeste;SUDESTE / CENTRO - OESTE;Industrial;Cativo;351.746,0
01/08/2011;Centro-Oeste;SUDESTE / CENTRO - OESTE;Industrial;Livre;310.563,0
01/08/2011;Centro-Oeste;SUDESTE / CENTRO - OESTE;Outros;Cativo;310.682,0
01/08/2011;Centro-Oeste;SUDESTE / CENTRO - OESTE;Outros;Livre;55,0
01/08/2011;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;687.558,0
01/08/2011;Centro-Oeste;SUDESTE / CENTRO - OESTE;Rural;Cativo;258.183,0
01/08/2011;Nordeste;NORDESTE;Comercial;Cativo;778.389,0
01/08/2011;Nordeste;NORDESTE;Comercial;Livre;19.845,0
01/08/2011;Nordeste;NORDESTE;Industrial;Cativo;1.379.284,0
01/08/2011;Nordeste;NORDESTE;Industrial;Livre;453.842,0
01/08/2011;Nordeste;NORDESTE;Outros;Cativo;638.596,0
01/08/2011;Nordeste;NORDESTE;Residencial;Cativo;1.460.680,0
01/08/2011;Nordeste;NORDESTE;Rural;Cativo;302.554,0
01/08/2011;Nordeste;NORTE INTERLIGADO;Comercial;Cativo;75.978,0
01/08/2011;Nordeste;NORTE INTERLIGADO;Comercial;Livre;137,0
01/08/2011;Nordeste;NORTE INTERLIGADO;Industrial;Cativo;81.573,0
01/08/2011;Nordeste;NORTE INTERLIGADO;Industrial;Livre;633.932,0
01/08/2011;Nordeste;NORTE INTERLIGADO;Outros;Cativo;74.517,0
01/08/2011;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;175.095,0
01/08/2011;Nordeste;NORTE INTERLIGADO;Rural;Cativo;17.404,0
01/08/2011;Nordeste;SISTEMAS ISOLADOS;Comercial;Cativo;487,0
01/08/2011;Nordeste;SISTEMAS ISOLADOS;Industrial;Cativo;17,0
01/08/2011;Nordeste;SISTEMAS ISOLADOS;Outros;Cativo;385,0
01/08/2011;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;271,0
01/08/2011;Nordeste;SISTEMAS ISOLADOS;Rural;Cativo;12,0
01/08/2011;Norte;NORTE INTERLIGADO;Comercial;Cativo;143.489,0
01/08/2011;Norte;NORTE INTERLIGADO;Comercial;Livre;1.600,0
01/08/2011;Norte;NORTE INTERLIGADO;Industrial;Cativo;259.865,0
01/08/2011;Norte;NORTE INTERLIGADO;Industrial;Livre;758.419,0
01/08/2011;Norte;NORTE INTERLIGADO;Outros;Cativo;104.909,0
01/08/2011;Norte;NORTE INTERLIGADO;Residencial;Cativo;237.969,0
01/08/2011;Norte;NORTE INTERLIGADO;Rural;Cativo;30.036,0
01/08/2011;Norte;SISTEMAS ISOLADOS;Comercial;Cativo;124.833,0
01/08/2011;Norte;SISTEMAS ISOLADOS;Industrial;Cativo;169.326,0
01/08/2011;Norte;SISTEMAS ISOLADOS;Outros;Cativo;114.468,8
01/08/2011;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;206.694,0
01/08/2011;Norte;SISTEMAS ISOLADOS;Rural;Cativo;10.899,0
01/08/2011;Norte;SUDESTE / CENTRO - OESTE;Comercial;Cativo;55.539,0
01/08/2011;Norte;SUDESTE / CENTRO - OESTE;Industrial;Cativo;38.789,0
01/08/2011;Norte;SUDESTE / CENTRO - OESTE;Outros;Cativo;33.988,0
01/08/2011;Norte;SUDESTE / CENTRO - OESTE;Residencial;Cativo;96.793,0
01/08/2011;Norte;SUDESTE / CENTRO - OESTE;Rural;Cativo;19.226,0
01/08/2011;Sudeste;SUDESTE / CENTRO - OESTE;Comercial;Cativo;2.972.867,0
01/08/2011;Sudeste;SUDESTE / CENTRO - OESTE;Comercial;Livre;221.578,0
01/08/2011;Sudeste;SUDESTE / CENTRO - OESTE;Industrial;Cativo;2.677.491,0
01/08/2011;Sudeste;SUDESTE / CENTRO - OESTE;Industrial;Livre;6.086.268,0
01/08/2011;Sudeste;SUDESTE / CENTRO - OESTE;Outros;Cativo;1.622.446,0
01/08/2011;Sudeste;SUDESTE / CENTRO - OESTE;Outros;Livre;183.846,0
01/08/2011;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;4.840.012,0
01/08/2011;Sudeste;SUDESTE / CENTRO - OESTE;Rural;Cativo;644.635,0
01/08/2011;Sul;SUL;Comercial;Cativo;981.997,0
01/08/2011;Sul;SUL;Comercial;Livre;16.384,0
01/08/2011;Sul;SUL;Industrial;Cativo;1.681.426,0
01/08/2011;Sul;SUL;Industrial;Livre;969.953,0
01/08/2011;Sul;SUL;Outros;Cativo;468.066,0
01/08/2011;Sul;SUL;Outros;Livre;13.198,0
01/08/2011;Sul;SUL;Residencial;Cativo;1.494.340,0
01/08/2011;Sul;SUL;Rural;Cativo;533.530,0
01/08/2011;Sul;SUL;Rural;Livre;18.682,0
01/07/2011;Centro-Oeste;SISTEMAS ISOLADOS;Comercial;Cativo;1.070,0
01/07/2011;Centro-Oeste;SISTEMAS ISOLADOS;Industrial;Cativo;729,0
01/07/2011;Centro-Oeste;SISTEMAS ISOLADOS;Outros;Cativo;1.206,0
01/07/2011;Centro-Oeste;SISTEMAS ISOLADOS;Residencial;Cativo;1.886,0
